"254","OSU_RTS.MDBUS_EC.254E1_C","BLACKWELL ELEC CONS","kWh","Electricity","Blackwell Inn","127992.00000","2002-07-01","40.00483","-83.01661","Main","SDL","Hotel","69","69","69","2017-01-01T00:00:00Z"
"280","OSU_RTS.MDBUS_C1.280B_HF","BAKER BMNT CW HEAT FLOW","KBTU/HR","Chilled Water ","Baker, David F, Systems Engineering Building (The)","114930.00000","1968-07-01","40.00160","-83.01592","Main","ACA","Academic","69","69","69","2018-05-30T20:40:35Z"
"280","OSU_RTS.MDBUS_C1.280P_HF","BAKER PENT CW HEAT FLOW","KBTU/HR","Chilled Water ","Baker, David F, Systems Engineering Building (The)","114930.00000","1968-07-01","40.00160","-83.01592","Main","ACA","Academic","69","69","69","2018-05-30T20:41:28Z"
"280","OSU_RTS.MDBUS_RT.280S_HF","BAKER SYS STM HEAT FLOW","KBTU/HR","Steam","Baker, David F, Systems Engineering Building (The)","114930.00000","1968-07-01","40.00160","-83.01592","Main","ACA","Academic","69","69","69","2018-06-04T17:09:49Z"
"282","OSU_RTS.MDBUS_C1.282_HF","EQUINE CW HEAT FLOW","KBTU/HR","Chilled Water ","Galbreath, Daniel M, Equine Center","40822.00000","1996-07-01","40.00120","-83.02870","Main","ACA","Veterinary","69","69","69","2018-05-30T20:42:21Z"
"293","OSU_RTS.MDBUS_H1.293_HHF1","CUNZ HW HEAT FLOW","KBTU/HR","Heating Hot Water","Cunz, Dieter, Hall","68100.00000","1969-07-01","39.99866","-83.01704","Main","ACA","Academic","69","69","69","2018-09-21T12:35:58Z"
"266","OSU_RTS.MDBUS_E3.266_E01","RIFFE BUILDING E01","kWh","Electricity","Riffe, Vernal G, Jr, Building","130130.00000","1994-07-01","39.99674","-83.02044","Main","ACA","Lab","69","69","69","2018-05-01T16:15:26Z"
"266","OSU_RTS.MDBUS_E3.266_E02","RIFFE BUILDING E02","kWh","Electricity","Riffe, Vernal G, Jr, Building","130130.00000","1994-07-01","39.99674","-83.02044","Main","ACA","Lab","69","69","69","2018-05-01T16:17:26Z"
"273","OSU_RTS.MDBUS_E3.273_E01","PARKS HALL E01","kWh","Electricity","Parks, Lloyd M, Hall","119237.00000","1967-07-01","39.99638","-83.02094","Main","ACA","Academic/Research","69","69","69","2018-07-19T17:28:31Z"
"273","OSU_RTS.MDBUS_E3.273_E02","PARKS HALL E02","kWh","Electricity","Parks, Lloyd M, Hall","119237.00000","1967-07-01","39.99638","-83.02094","Main","ACA","Academic/Research","69","69","69","2018-07-19T16:12:09Z"
"273","OSU_RTS.MDBUS_E6.273_E03","PARKS HALL E03","kWh","Electricity","Parks, Lloyd M, Hall","119237.00000","1967-07-01","39.99638","-83.02094","Main","ACA","Academic/Research","69","69","69","2018-09-24T17:28:20Z"
"274","OSU_RTS.MDBUS_E3.274_E01","HITCHCOCK HALL E01","kWh","Electricity","Hitchcock Hall","118612.00000","1967-07-01","40.00357","-83.01528","Main","ACA","Academic","69","69","69","2018-06-27T14:36:02Z"
"275","OSU_RTS.MDBUS_E3.275E_1C","NEWTON ELEC 1","kWh","Electricity","Newton, Mildred E, Hall","80833.00000","1968-07-01","","","Main","ACA","Academic/Research","69","69","69","2016-12-31T23:59:33Z"
"276","OSU_RTS.MDBUS_E1.276E1","BioSciences Elec meter 1","kWh","Electricity","Biological Science Building","180694.00000","1970-07-01","39.99650","-83.02008","Main","ACA","Academic/Research","69","69","69","2016-12-31T23:59:59Z"
"276","OSU_RTS.MDBUS_E1.276E2","BioSciences Elec meter 2","kWh","Electricity","Biological Science Building","180694.00000","1970-07-01","39.99650","-83.02008","Main","ACA","Academic/Research","69","69","69","2016-12-31T23:59:59Z"
"276","OSU_RTS.MDBUS_E1.276E3","BioSciences Elec Meter 3","kWh","Electricity","Biological Science Building","180694.00000","1970-07-01","39.99650","-83.02008","Main","ACA","Academic/Research","69","69","69","2014-04-29T12:42:05Z"
"279","OSU_RTS.MDBUS_E1.279E2","Dreese lab E2 consumptio","kWh","Electricity","Dreese Laboratories, Erwin E","185430.00000","1969-07-01","40.00222","-83.01599","Main","ACA","Academic","69","69","69","2016-12-31T23:59:04Z"
"279","OSU_RTS.MDBUS_E1.279E3","Dreese Elec 3Consumption","kWh","Electricity","Dreese Laboratories, Erwin E","185430.00000","1969-07-01","40.00222","-83.01599","Main","ACA","Academic","69","69","69","2016-12-31T23:59:52Z"
"279","OSU_RTS.MDBUS_E1.279E4","Dreese Elec 4Consumption","kWh","Electricity","Dreese Laboratories, Erwin E","185430.00000","1969-07-01","40.00222","-83.01599","Main","ACA","Academic","69","69","69","2016-12-31T23:59:58Z"
"279","OSU_RTS.MDBUS_EC.279E1","DREESE ELECTRIC","kWh","Electricity","Dreese Laboratories, Erwin E","185430.00000","1969-07-01","40.00222","-83.01599","Main","ACA","Academic","69","69","69","2017-01-01T00:00:00Z"
"280","OSU_RTS.MDBUS_E3.280E","Baker Systems Consum E01","kWh","Electricity","Baker, David F, Systems Engineering Building (The)","114930.00000","1968-07-01","40.00160","-83.01592","Main","ACA","Academic","69","69","69","2017-03-09T20:34:32Z"
"293","OSU_RTS.MDBUS_E1.293_E1","CUNZ ELEC CONS SB-1","kWh","Electricity","Cunz, Dieter, Hall","68100.00000","1969-07-01","39.99866","-83.01704","Main","ACA","Academic","69","69","69","2016-12-31T23:59:28Z"
"293","OSU_RTS.MDBUS_E1.293_E2","CUNZ ELEC CONS SB-2","kWh","Electricity","Cunz, Dieter, Hall","68100.00000","1969-07-01","39.99866","-83.01704","Main","ACA","Academic","69","69","69","2017-01-01T00:00:00Z"
"296","OSU_RTS.MDBUS_E1.296E_1","DRAKE UNION ELEC","kWh","Electricity","Drake Performance and Event Center","115835.00000","1972-07-01","39.99929","-83.02314","Main","ACA","Academic","69","69","69","2016-12-31T23:59:50Z"
"298","OSU_RTS.MDBUS_E3.298E_1C","AG ENG ELEC 1","kWh","Electricity","Agricultural Engineering Building","120345.00000","1987-07-01","40.00552","-83.02498","Main","ACA","Agricultural","69","69","69","2016-12-31T23:59:10Z"
"298","OSU_RTS.MDBUS_E3.298E_2C","AG ENG ELEC 2","kWh","Electricity","Agricultural Engineering Building","120345.00000","1987-07-01","40.00552","-83.02498","Main","ACA","Agricultural","69","69","69","2016-12-31T23:59:44Z"
"299","OSU_RTS.MDBUS_E3.299_E10","VET HOSP CHILLER 5 ELEC","kWh","Electricity","Veterinary Medical Center","222496.00000","1973-07-01","40.00087","-83.02768","Main","ACA","Veterinary","299","299","299","2016-12-31T12:20:01Z"
"299","OSU_RTS.MDBUS_E3.299_E6","VET HOSP CHILLER 1 ELEC","kWh","Electricity","Veterinary Medical Center","222496.00000","1973-07-01","40.00087","-83.02768","Main","ACA","Veterinary","299","299","299","2014-04-29T13:42:26Z"
"299","OSU_RTS.MDBUS_E3.299_E7","VET HOSP CHILLER 2 ELEC","kWh","Electricity","Veterinary Medical Center","222496.00000","1973-07-01","40.00087","-83.02768","Main","ACA","Veterinary","299","299","299","2016-12-31T12:19:59Z"
"299","OSU_RTS.MDBUS_E3.299_E8","VET HOSP CHILLER 3 ELEC","kWh","Electricity","Veterinary Medical Center","222496.00000","1973-07-01","40.00087","-83.02768","Main","ACA","Veterinary","299","299","299","2016-12-31T22:46:56Z"
"299","OSU_RTS.MDBUS_E3.299_E9","VET HOSP CHILLER 4 ELEC","kWh","Electricity","Veterinary Medical Center","222496.00000","1973-07-01","40.00087","-83.02768","Main","ACA","Veterinary","299","299","299","2016-12-31T12:20:01Z"
"299","OSU_RTS.MDBUS_E3.299E_E1","VET HOSP GEAR E1","kWh","Electricity","Veterinary Medical Center","222496.00000","1973-07-01","40.00087","-83.02768","Main","ACA","Veterinary","299","299","299","2016-12-31T23:59:27Z"
"299","OSU_RTS.MDBUS_E3.299E_E2","VET HOSP GEAR E2","kWh","Electricity","Veterinary Medical Center","222496.00000","1973-07-01","40.00087","-83.02768","Main","ACA","Veterinary","299","299","299","2016-12-31T23:59:19Z"
"299","OSU_RTS.MDBUS_E3.299E_E5","VET HOSP GEAR E5","kWh","Electricity","Veterinary Medical Center","222496.00000","1973-07-01","40.00087","-83.02768","Main","ACA","Veterinary","299","299","299","2016-12-31T23:59:44Z"
"299","OSU_RTS.MDBUS_EC.299E_E3C","Vet Hosp Gear E3 consump","kWh","Electricity","Veterinary Medical Center","222496.00000","1973-07-01","40.00087","-83.02768","Main","ACA","Veterinary","299","299","299","2016-12-31T23:59:45Z"
"299","OSU_RTS.MDBUS_EC.299E_E4C","Vet Hosp Gear E4 Consump","kWh","Electricity","Veterinary Medical Center","222496.00000","1973-07-01","40.00087","-83.02768","Main","ACA","Veterinary","299","299","299","2017-01-01T00:00:00Z"
"3","OSU_RTS.MDBUS_E3.003E_1C","AG ADMIN ELEC 1","kWh","Electricity","Agricultural Administration Building","100228.00000","1956-07-01","40.00543","-83.02723","Main","ACA","Academic/Administration","69","69","69","2016-12-31T23:59:29Z"
"30","OSU_RTS.MDBUS_E3.030_E01","DENNEY HALL E01","kWh","Electricity","Denney, Joseph Villiers, Hall","103770.00000","1960-07-01","40.00131","-83.01253","Main","ACA","Academic","","","","2018-03-21T19:27:19Z"
"30","OSU_RTS.MDBUS_E3.030_E02","DENNEY HALL E02","kWh","Electricity","Denney, Joseph Villiers, Hall","103770.00000","1960-07-01","40.00131","-83.01253","Main","ACA","Academic","","","","2018-03-21T19:30:19Z"
"337","OSU_RTS.MDBUS_E6.337_E01","DULLES HALL E01","kWh","Electricity","Dulles, Foster Rhea, Hall","41284.00000","1974-07-01","40.00111","-83.01441","Main","ACA","Academic","","","","2018-08-10T15:02:17Z"
"338","OSU_RTS.MDBUS_E3.338_E01","INDEPENDENCE HALL E01","kWh","Electricity","Independence Hall","15891.00000","1975-07-01","40.00036","-83.01576","Main","ACA","Academic","69","69","69","2018-03-09T18:24:44Z"
"339","OSU_RTS.MDBUS_E3.339_E01","UNIVERSITY HALL E01","kWh","Electricity","University Hall","77845.00000","1976-07-01","40.00052","-83.01443","Main","ACA","Academic","","","","2018-06-07T15:17:57Z"
"340","OSU_RTS.MDBUS_E3.340_E01","KOTTMAN HALL E01","kWh","Electricity","Kottman, Roy M, Hall","167040.00000","1981-07-01","40.00266","-83.02684","Main","ACA","Academic","69","69","69","2018-06-04T12:33:50Z"
"340","OSU_RTS.MDBUS_E3.340_E02","KOTTMAN HALL E02","kWh","Electricity","Kottman, Roy M, Hall","167040.00000","1981-07-01","40.00266","-83.02684","Main","ACA","Academic","69","69","69","2018-06-07T16:58:00Z"
"340","OSU_RTS.MDBUS_E3.340_E03","KOTTMAN HALL E03","kWh","Electricity","Kottman, Roy M, Hall","167040.00000","1981-07-01","40.00266","-83.02684","Main","ACA","Academic","69","69","69","2018-06-07T17:28:44Z"
"355","OSU_RTS.MDBUS_E6.355_E01","WEIGEL HALL E01","kWh","Electricity","Weigel, Eugene J, Hall","47042.00000","1979-07-01","40.00069","-83.00983","Main","ACA","Academic","","","","2018-08-29T15:00:18Z"
"356","OSU_RTS.MDBUS_E1.356E_1","395 W 12th ave E 1","kWh","Electricity","Twelfth Ave, 395 W","90747.00000","1961-01-01","","","Medical Center","","Administration","69","69","69","2016-12-31T23:59:40Z"
"356","OSU_RTS.MDBUS_E1.356E_2","395 W 12th Ave E 2","kWh","Electricity","Twelfth Ave, 395 W","90747.00000","1961-01-01","","","Medical Center","","Administration","69","69","69","2016-12-31T23:59:57Z"
"37","OSU_RTS.MDBUS_E6.037_E01","HAGERTY HALL EO1","kWh","Electricity","Hagerty Hall","142496.00000","1924-07-01","39.99861","-83.01031","Main","ACA","Academic","69","69","69","2018-08-28T20:51:28Z"
"371","OSU_RTS.MDBUS_E3.371_E01","CELESTE LAB E01","kWh","Electricity","Celeste, Richard F, Laboratory of Chemistry","110310.00000","1986-07-01","40.00270","-83.01177","Main","ACA","Lab","69","69","69","2018-07-25T18:18:04Z"
"371","OSU_RTS.MDBUS_E3.371_E02","CELESTE LAB E02","kWh","Electricity","Celeste, Richard F, Laboratory of Chemistry","110310.00000","1986-07-01","40.00270","-83.01177","Main","ACA","Lab","69","69","69","2018-07-25T13:02:30Z"
"371","OSU_RTS.MDBUS_E3.371_E03","CELESTE LAB E03","kWh","Electricity","Celeste, Richard F, Laboratory of Chemistry","110310.00000","1986-07-01","40.00270","-83.01177","Main","ACA","Lab","69","69","69","2018-07-25T18:18:00Z"
"371","OSU_RTS.MDBUS_E6.371_E04","CELESTE LAB E04","kWh","Electricity","Celeste, Richard F, Laboratory of Chemistry","110310.00000","1986-07-01","40.00270","-83.01177","Main","ACA","Lab","69","69","69","2018-07-25T13:02:18Z"
"375","OSU_RTS.MDBUS_E1.375E_1A","CCCT 1A","kWh","Electricity","The Ohio State University Comprehensive Cancer Center - Arthur G. James Ca*","1186252.00000","1984-06-01","","","Medical Center","","Patient Care/Research","69","69","69","2016-12-31T23:59:50Z"
"375","OSU_RTS.MDBUS_E1.375E_1B","CCCT 1B","kWh","Electricity","The Ohio State University Comprehensive Cancer Center - Arthur G. James Ca*","1186252.00000","1984-06-01","","","Medical Center","","Patient Care/Research","69","69","69","2016-12-31T23:59:10Z"
"375","OSU_RTS.MDBUS_E1.375E_2A","CCCT 2A","kWh","Electricity","The Ohio State University Comprehensive Cancer Center - Arthur G. James Ca*","1186252.00000","1984-06-01","","","Medical Center","","Patient Care/Research","69","69","69","2017-01-01T00:00:00Z"
"375","OSU_RTS.MDBUS_E1.375E_2B","CCCT 2B","kWh","Electricity","The Ohio State University Comprehensive Cancer Center - Arthur G. James Ca*","1186252.00000","1984-06-01","","","Medical Center","","Patient Care/Research","69","69","69","2016-12-31T23:59:55Z"
"375","OSU_RTS.MDBUS_E1.375E_3A","CCCT 3A","kWh","Electricity","The Ohio State University Comprehensive Cancer Center - Arthur G. James Ca*","1186252.00000","1984-06-01","","","Medical Center","","Patient Care/Research","69","69","69","2016-12-31T23:59:40Z"
"375","OSU_RTS.MDBUS_E1.375E_3B","CCCT 3B","kWh","Electricity","The Ohio State University Comprehensive Cancer Center - Arthur G. James Ca*","1186252.00000","1984-06-01","","","Medical Center","","Patient Care/Research","69","69","69","2016-12-31T23:59:45Z"
"375","OSU_RTS.MDBUS_E1.375E_4A","CCCT 4A","kWh","Electricity","The Ohio State University Comprehensive Cancer Center - Arthur G. James Ca*","1186252.00000","1984-06-01","","","Medical Center","","Patient Care/Research","69","69","69","2016-12-31T23:59:40Z"
"375","OSU_RTS.MDBUS_E1.375E_4B","CCCT 4B","kWh","Electricity","The Ohio State University Comprehensive Cancer Center - Arthur G. James Ca*","1186252.00000","1984-06-01","","","Medical Center","","Patient Care/Research","69","69","69","2017-01-01T00:00:00Z"
"375","OSU_RTS.MDBUS_E1.375E_5C","AU BON PAIN ELEC","kWh","Electricity","The Ohio State University Comprehensive Cancer Center - Arthur G. James Ca*","1186252.00000","1984-06-01","","","Medical Center","","Patient Care/Research","69","69","69","2016-12-31T23:57:30Z"
"376","OSU_RTS.OPCRTS.376_E1C","ERCWP E1 CONSUMPTION","kWh","Electricity","Chilled Water Plant, East Regional","34246.00000","2014-04-01","","","Main","GEN","Facilities","","","","2016-12-31T23:59:54Z"
"376","OSU_RTS.OPCRTS.376_E2C","ERCWP E2 CONSUMPTION","kWh","Electricity","Chilled Water Plant, East Regional","34246.00000","2014-04-01","","","Main","GEN","Facilities","","","","2016-12-31T23:59:59Z"
"376","OSU_RTS.OPCRTS.376_E3C","ERCWP E3 CONSUMPTION","kWh","Electricity","Chilled Water Plant, East Regional","34246.00000","2014-04-01","","","Main","GEN","Facilities","","","","2017-01-01T00:00:00Z"
"376","OSU_RTS.OPCRTS.376_E4C","ERCWP E4 CONSUMPTION","kWh","Electricity","Chilled Water Plant, East Regional","34246.00000","2014-04-01","","","Main","GEN","Facilities","","","","2016-12-31T23:51:11Z"
"386","OSU_RTS.MDBUS_E6.386_E01","WEXNER CENTER E01","kWh","Electricity","Wexner Center for the Arts","131071.00000","1989-07-01","40.00082","-83.00949","Main","ACA","Museum","69","69","69","2018-09-27T15:48:23Z"
"386","OSU_RTS.MDBUS_E6.386_E02","WEXNER CENTER E02","kWh","Electricity","Wexner Center for the Arts","131071.00000","1989-07-01","40.00082","-83.00949","Main","ACA","Museum","69","69","69","2018-09-27T16:42:31Z"
"386","OSU_RTS.MDBUS_E6.386_E03","WEXNER CENTER E03","kWh","Electricity","Wexner Center for the Arts","131071.00000","1989-07-01","40.00082","-83.00949","Main","ACA","Museum","69","69","69","2018-09-17T15:23:33Z"
"388","OSU_RTS.OPCRTS.388_E1C","SCCCP ION 100C","kWh","Electricity","Chiller Plant, South Campus Central","83056.00000","2014-02-01","","","Main","GEN","Facilities","69","69","69","2016-12-31T23:59:58Z"
"388","OSU_RTS.OPCRTS.388_E2C","SCCCP ION 206C","kWh","Electricity","Chiller Plant, South Campus Central","83056.00000","2014-02-01","","","Main","GEN","Facilities","69","69","69","2016-12-30T04:48:26Z"
"388","OSU_RTS.OPCRTS.388_E3C","SCCCP ION 205C","kWh","Electricity","Chiller Plant, South Campus Central","83056.00000","2014-02-01","","","Main","GEN","Facilities","69","69","69","2016-12-30T04:48:24Z"
"388","OSU_RTS.OPCRTS.388_E4C","SCCCP ION 200C","kWh","Electricity","Chiller Plant, South Campus Central","83056.00000","2014-02-01","","","Main","GEN","Facilities","69","69","69","2016-12-31T23:59:48Z"
"388","OSU_RTS.OPCRTS.388_E5C","SCCCP ION 300C","kWh","Electricity","Chiller Plant, South Campus Central","83056.00000","2014-02-01","","","Main","GEN","Facilities","69","69","69","2016-12-31T23:59:58Z"
"390","OSU_RTS.OPCRTS.390_E1","Water Plant S. Electric","kWh","Electricity","Water Treatment Building","19862.00000","1986-07-01","","","Main","GEN","Facilities","","","","2017-12-21T20:39:36Z"
"390","OSU_RTS.OPCRTS.390_E2","Water Plant N. Electric","kWh","Electricity","Water Treatment Building","19862.00000","1986-07-01","","","Main","GEN","Facilities","","","","2017-12-21T20:52:48Z"
"41","OSU_RTS.MDBUS_E3.041_E01","LAZENBY HALL E01","kWh","Electricity","Lazenby Hall","67323.00000","1914-07-01","39.99858","-83.01571","Main","ACA","Academic","69","69","69","2018-04-27T15:02:00Z"
"46","OSU_RTS.MDBUS_E3.046_E03","JOURNALISM BUILDING E03","kWh","Electricity","Journalism Building","84561.00000","1974-07-01","40.00200","-83.01504","Main","ACA","Academic","69","69","69","2018-03-30T18:17:54Z"
"49","OSU_RTS.MDBUS_E3.049_E01","DRINKO HALL E01","kWh","Electricity","Drinko, John Deaver, Hall","211467.00000","1956-07-01","39.99611","-83.00827","Main","ACA","Academic","69","69","69","2018-05-17T10:54:28Z"
"49","OSU_RTS.MDBUS_E3.049_E02","DRINKO HALL E02","kWh","Electricity","Drinko, John Deaver, Hall","211467.00000","1956-07-01","39.99611","-83.00827","Main","ACA","Academic","69","69","69","2018-03-30T12:49:08Z"
"49","OSU_RTS.MDBUS_E3.049_E04","DRINKO HALL E04","kWh","Electricity","Drinko, John Deaver, Hall","211467.00000","1956-07-01","39.99611","-83.00827","Main","ACA","Academic","69","69","69","2018-04-24T17:06:18Z"
"5","OSU_RTS.MDBUS_E3.005_E01","18TH AVE LIBRARY E01","kWh","Electricity","Eighteenth Avenue Library","99181.00000","1993-07-01","40.00163","-83.01334","Main","ACA","Library","69","69","69","2018-04-17T18:11:01Z"
"5","OSU_RTS.MDBUS_E3.005_E02","18TH AVE LIBRARY E02","kWh","Electricity","Eighteenth Avenue Library","99181.00000","1993-07-01","40.00163","-83.01334","Main","ACA","Library","69","69","69","2018-04-17T18:14:30Z"
"50","OSU_RTS.MDBUS_RT.050E1_C","Thompson Usage","kWh","Electricity","Thompson, William Oxley, Memorial Library","300459.00000","1912-07-01","39.99925","-83.01488","Main","ACA","Library","69","69","69","2016-12-31T23:59:55Z"
"50","OSU_RTS.MDBUS_RT.050E2_C","Thompson Usage","kWh","Electricity","Thompson, William Oxley, Memorial Library","300459.00000","1912-07-01","39.99925","-83.01488","Main","ACA","Library","69","69","69","2016-12-31T23:57:43Z"
"53","OSU_RTS.MDBUS_EC.053E1","MCPHERSON ELEC CONS 1","kWh","Electricity","McPherson Chemical Laboratory","117599.00000","1929-07-01","40.00252","-83.01233","Main","ACA","Academic/Research","69","69","69","2016-12-31T23:59:58Z"
"53","OSU_RTS.MDBUS_EC.053E2","MCPHERSON ELEC CONS 2","kWh","Electricity","McPherson Chemical Laboratory","117599.00000","1929-07-01","40.00252","-83.01233","Main","ACA","Academic/Research","69","69","69","2017-01-01T00:00:00Z"
"54","OSU_RTS.MDBUS_E1.054E1","Mendenhall elec consum","kWh","Electricity","Mendenhall Laboratory","122567.00000","1905-07-01","39.99839","-83.01115","Main","ACA","Academic/Administration","69","69","69","2016-12-31T23:59:58Z"
"55","OSU_RTS.MDBUS_E6.055_E03","MERSHON AUDITORIUM E03","kWh","Electricity","Mershon Auditorium","120223.00000","1957-07-01","40.00054","-83.00895","Main","ACA","Auditorium","","","","2018-09-27T15:54:44Z"
"55","OSU_RTS.MDBUS_E6.055_E04","MERSHON AUDITORIUM E04","kWh","Electricity","Mershon Auditorium","120223.00000","1957-07-01","40.00054","-83.00895","Main","ACA","Auditorium","","","","2018-09-27T16:05:09Z"
"1","OSU_RTS.MDBUS_C1.001_HF","BRICKER CW HEAT FLOW","KBTU/HR","Chilled Water ","Bricker, John W, Hall","74140.00000","1924-07-01","40.00063","-83.01339","Main","ADM","Administration","69","69","69","2018-05-18T15:16:49Z"
"60","OSU_RTS.MDBUS_E3.060_E01","ORTON HALL ELEC E01","kWh","Electricity","Orton Hall","41022.00000","1893-07-01","39.99833","-83.01193","Main","ACA","Academic/Administration","69","69","69","2018-02-26T19:36:20Z"
"61","OSU_RTS.MDBUS_E6.061_E01","PAGE HALL E01","kWh","Electricity","Page Hall","64665.00000","1902-07-01","39.99916","-83.00964","Main","ACA","Academic","69","69","69","2018-10-26T10:58:22Z"
"65","OSU_RTS.MDBUS_E6.065_E01","SMITH LAB E01","kWh","Electricity","Smith, Alpheus, Laboratory","218839.00000","1950-07-01","40.00243","-83.01328","Main","ACA","Academic/Research","69","69","69","2018-09-27T16:05:11Z"
"65","OSU_RTS.MDBUS_E6.065_E02","SMITH LAB E02","kWh","Electricity","Smith, Alpheus, Laboratory","218839.00000","1950-07-01","40.00243","-83.01328","Main","ACA","Academic/Research","69","69","69","2018-09-27T16:05:11Z"
"65","OSU_RTS.MDBUS_E6.065_E04","SMITH LAB E04","kWh","Electricity","Smith, Alpheus, Laboratory","218839.00000","1950-07-01","40.00243","-83.01328","Main","ACA","Academic/Research","69","69","69","2018-09-27T16:05:11Z"
"67","OSU_RTS.MDBUS_E3.067_E01","POMERENE HALL E01","kWh","Electricity","Pomerene Hall","73603.00000","1922-07-01","","","Main","ACA","Academic","69","69","69","2018-07-24T17:47:41Z"
"1","OSU_RTS.MDBUS_RT.001S_HF","BRICKER ST HEAT FLOW","KBTU/HR","Steam","Bricker, John W, Hall","74140.00000","1924-07-01","40.00063","-83.01339","Main","ADM","Administration","69","69","69","2018-05-18T15:06:59Z"
"102","OSU_RTS.MDBUS_RT.102S_HF","OXLEY STM HEAT FLOW","KBTU/HR","Steam","Oxley Hall","31148.00000","1908-07-01","39.99655","-83.01440","Main","ACA","Academic","105","105","105","2018-06-04T15:13:12Z"
"105","OSU_RTS.MDBUS_RT.105S_HF","KENNEDY STM HEAT FLOW","KBTU/HR","Steam","Kennedy, June F, Commons","36868.00000","1939-07-01","39.99659","-83.01399","Main","SDL","Student Housing","69","69","69","2018-06-04T15:13:49Z"
"106","OSU_RTS.MDBUS_RT.106S_HF","SULLIVANT STM HEAT FLOW","KBTU/HR","Steam","Sullivant, Joseph, Hall","135883.00000","1913-07-01","39.99945","-83.00875","Main","ACA","Academic","69","69","69","2018-06-04T15:14:46Z"
"69","OSU_RTS.OPCRTS.069_E1C","MCCRACKEN ION 401","kWh","Electricity","McCracken Power Plant","110142.00000","1918-07-01","40.00115","-83.01665","Main","GEN","Facilities/Administration","","","","2016-12-31T23:59:21Z"
"69","OSU_RTS.OPCRTS.069_E2C","MCCRACKEN ION 604","kWh","Electricity","McCracken Power Plant","110142.00000","1918-07-01","40.00115","-83.01665","Main","GEN","Facilities/Administration","","","","2016-12-31T23:57:56Z"
"69","OSU_RTS.OPCRTS.069_E3C","MCCRACKEN RM 325 CLG TWR","kWh","Electricity","McCracken Power Plant","110142.00000","1918-07-01","40.00115","-83.01665","Main","GEN","Facilities/Administration","","","","2016-12-31T23:58:32Z"
"69","OSU_RTS.OPCRTS.069_E4C","MCCRACKEN CW PUMP 4","kWh","Electricity","McCracken Power Plant","110142.00000","1918-07-01","40.00115","-83.01665","Main","GEN","Facilities/Administration","","","","2016-11-22T19:54:36Z"
"69","OSU_RTS.OPCRTS.069_E5C","MCCRACKEN TW PUMP 5","kWh","Electricity","McCracken Power Plant","110142.00000","1918-07-01","40.00115","-83.01665","Main","GEN","Facilities/Administration","","","","2016-12-11T15:50:03Z"
"69","OSU_RTS.OPCRTS.069_ES3","MCCRACKEN SUB 3","kWh","Electricity","McCracken Power Plant","110142.00000","1918-07-01","40.00115","-83.01665","Main","GEN","Facilities/Administration","","","","2016-12-31T23:50:14Z"
"69","OSU_RTS.OPCRTS.069_ES4","MCCRACKEN SUB 4","kWh","Electricity","McCracken Power Plant","110142.00000","1918-07-01","40.00115","-83.01665","Main","GEN","Facilities/Administration","","","","2016-12-31T07:56:59Z"
"69","OSU_RTS.OPCRTS.069_ES5","MCCRACKEN SUB 5","kWh","Electricity","McCracken Power Plant","110142.00000","1918-07-01","40.00115","-83.01665","Main","GEN","Facilities/Administration","","","","2016-12-30T04:32:50Z"
"107","OSU_RTS.MDBUS_RT.107S_HF","WATTS ST HEAT FLOW","KBTU/HR","Steam","Watts Hall","35504.00000","1955-07-01","40.00347","-83.01126","Main","ACA","Academic/Research","69","69","69","2018-08-22T10:53:38Z"
"7","OSU_RTS.MDBUS_E1.007E_1C","MATH TOWER ELEC 1","kWh","Electricity","Mathematics Tower","61621.00000","1993-07-01","40.00151","-83.01443","Main","ACA","Academic","69","69","69","2017-01-01T00:00:00Z"
"7","OSU_RTS.MDBUS_E1.007E_2C","MATH TOWER ELEC 2","kWh","Electricity","Mathematics Tower","61621.00000","1993-07-01","40.00151","-83.01443","Main","ACA","Academic","69","69","69","2017-01-01T00:00:00Z"
"70","OSU_RTS.MDBUS_E1.070E1","PRB Electric Meter 1","kWh","Electricity","Physics Research Building","238732.00000","2005-07-01","40.00335","-83.01425","Main","ACA","Academic/Research","69","69","69","2016-12-31T23:59:59Z"
"70","OSU_RTS.MDBUS_E1.070E2","PRB Electric Meter 2 Con","kWh","Electricity","Physics Research Building","238732.00000","2005-07-01","40.00335","-83.01425","Main","ACA","Academic/Research","69","69","69","2016-12-31T23:59:59Z"
"11","OSU_RTS.MDBUS_H1.011_HHF","ARPS HW HEAT FLOW","KBTU/HR","Heating Hot Water","Arps, George F, Hall","129371.00000","1925-07-01","40.00193","-83.00947","Main","ACA","Academic","69","69","69","2016-12-31T23:59:57Z"
"1101","OSU_RTS.MDBUS_RH.1101_HHF","TORRES HW HEAT FLOW","KBTU/HR","Heating Hot Water","Torres House","127073.00000","2015-07-01","40.00595","-83.01366","Main","SDL","Student Housing","","","","2016-12-31T23:59:57Z"
"1101","OSU_RTS.MDBUS_RH.1101_HF","TORRES HW HEAT FLOW","KBTU/HR","Chilled Water ","Torres House","127073.00000","2015-07-01","40.00595","-83.01366","Main","SDL","Student Housing","","","","2018-09-20T20:23:01Z"
"77","OSU_RTS.MDBUS_E3.077_E01","CENTRAL SERVICE BLDG E01","kWh","Electricity","Central Service Building","15136.00000","1949-07-01","40.00180","-83.01662","Main","ADM","Facilities","","","","2018-07-19T18:53:39Z"
